station_name,lat,lon,alt_m,time_utc,time_local,ta_c,rh,source_file
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 11:00:00+00:00,2019-07-22 11:00:00,30.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 12:00:00+00:00,2019-07-22 12:00:00,30.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 13:00:00+00:00,2019-07-22 13:00:00,32.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 14:00:00+00:00,2019-07-22 14:00:00,32.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 15:00:00+00:00,2019-07-22 15:00:00,33.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 16:00:00+00:00,2019-07-22 16:00:00,33.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 17:00:00+00:00,2019-07-22 17:00:00,33.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-22 18:00:00+00:00,2019-07-22 18:00:00,31.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 06:00:00+00:00,2019-07-23 06:00:00,20.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 07:00:00+00:00,2019-07-23 07:00:00,26.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 08:00:00+00:00,2019-07-23 08:00:00,28.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 09:00:00+00:00,2019-07-23 09:00:00,31.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 10:00:00+00:00,2019-07-23 10:00:00,34.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 11:00:00+00:00,2019-07-23 11:00:00,35.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 12:00:00+00:00,2019-07-23 12:00:00,36.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 13:00:00+00:00,2019-07-23 13:00:00,37.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 14:00:00+00:00,2019-07-23 14:00:00,37.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 15:00:00+00:00,2019-07-23 15:00:00,38.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 16:00:00+00:00,2019-07-23 16:00:00,38.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 17:00:00+00:00,2019-07-23 17:00:00,37.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-23 18:00:00+00:00,2019-07-23 18:00:00,35.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 06:00:00+00:00,2019-07-24 06:00:00,26.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 07:00:00+00:00,2019-07-24 07:00:00,29.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 08:00:00+00:00,2019-07-24 08:00:00,30.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 09:00:00+00:00,2019-07-24 09:00:00,32.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 10:00:00+00:00,2019-07-24 10:00:00,34.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 11:00:00+00:00,2019-07-24 11:00:00,36.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 12:00:00+00:00,2019-07-24 12:00:00,37.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 13:00:00+00:00,2019-07-24 13:00:00,39.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 14:00:00+00:00,2019-07-24 14:00:00,39.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 15:00:00+00:00,2019-07-24 15:00:00,39.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 16:00:00+00:00,2019-07-24 16:00:00,40.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 17:00:00+00:00,2019-07-24 17:00:00,39.30002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-24 18:00:00+00:00,2019-07-24 18:00:00,37.30002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 06:00:00+00:00,2019-07-25 06:00:00,24.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 07:00:00+00:00,2019-07-25 07:00:00,26.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 08:00:00+00:00,2019-07-25 08:00:00,31.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 09:00:00+00:00,2019-07-25 09:00:00,35.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 10:00:00+00:00,2019-07-25 10:00:00,37.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 11:00:00+00:00,2019-07-25 11:00:00,38.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 12:00:00+00:00,2019-07-25 12:00:00,41.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 13:00:00+00:00,2019-07-25 13:00:00,41.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 14:00:00+00:00,2019-07-25 14:00:00,41.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 15:00:00+00:00,2019-07-25 15:00:00,41.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 16:00:00+00:00,2019-07-25 16:00:00,41.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 17:00:00+00:00,2019-07-25 17:00:00,41.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-25 18:00:00+00:00,2019-07-25 18:00:00,39.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 06:00:00+00:00,2019-07-26 06:00:00,22.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 07:00:00+00:00,2019-07-26 07:00:00,24.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 08:00:00+00:00,2019-07-26 08:00:00,23.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 09:00:00+00:00,2019-07-26 09:00:00,23.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 10:00:00+00:00,2019-07-26 10:00:00,27.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 11:00:00+00:00,2019-07-26 11:00:00,29.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 12:00:00+00:00,2019-07-26 12:00:00,30.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 13:00:00+00:00,2019-07-26 13:00:00,31.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 14:00:00+00:00,2019-07-26 14:00:00,28.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 15:00:00+00:00,2019-07-26 15:00:00,28.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 16:00:00+00:00,2019-07-26 16:00:00,28.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 17:00:00+00:00,2019-07-26 17:00:00,27.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-26 18:00:00+00:00,2019-07-26 18:00:00,26.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 06:00:00+00:00,2019-07-27 06:00:00,16.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 07:00:00+00:00,2019-07-27 07:00:00,16.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 08:00:00+00:00,2019-07-27 08:00:00,16.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 09:00:00+00:00,2019-07-27 09:00:00,16.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 10:00:00+00:00,2019-07-27 10:00:00,17.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 11:00:00+00:00,2019-07-27 11:00:00,19.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 12:00:00+00:00,2019-07-27 12:00:00,21.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 13:00:00+00:00,2019-07-27 13:00:00,22.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 14:00:00+00:00,2019-07-27 14:00:00,23.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 15:00:00+00:00,2019-07-27 15:00:00,23.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 16:00:00+00:00,2019-07-27 16:00:00,23.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 17:00:00+00:00,2019-07-27 17:00:00,23.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-27 18:00:00+00:00,2019-07-27 18:00:00,21.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 06:00:00+00:00,2019-07-28 06:00:00,16.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 07:00:00+00:00,2019-07-28 07:00:00,17.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 08:00:00+00:00,2019-07-28 08:00:00,18.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 09:00:00+00:00,2019-07-28 09:00:00,21.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 10:00:00+00:00,2019-07-28 10:00:00,21.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 11:00:00+00:00,2019-07-28 11:00:00,23.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 12:00:00+00:00,2019-07-28 12:00:00,23.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 13:00:00+00:00,2019-07-28 13:00:00,22.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 14:00:00+00:00,2019-07-28 14:00:00,24.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 15:00:00+00:00,2019-07-28 15:00:00,25.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 16:00:00+00:00,2019-07-28 16:00:00,24.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 17:00:00+00:00,2019-07-28 17:00:00,25.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-28 18:00:00+00:00,2019-07-28 18:00:00,23.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-29 06:00:00+00:00,2019-07-29 06:00:00,17.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-07-29 07:00:00+00:00,2019-07-29 07:00:00,20.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
